Health Plan Provider ID|Network Code|First Name|Last Name|Business Name|NPI|Tax ID|Provider Type|Provider Assigned Members|Full or Part Time|In Person After Hours|Supervising Specialist|Supervising NPI|Specialization Certificate|Health Plan Address ID|Address Type|Clinic Name|Address 1|Address 2|Address 3|City|State Abbreviation|Zip Code|County Name|Phone Number|Fax Number|Email|Latitude|Longitude|Location Assigned Members|Taxonomy Code|Specialty Code|Primary Specialty|Board Certified|Board Eligible|Is PCP|Accepting New Patients|Accepting New Referrals|Network Tier ID|Provider Group Name|Outpatient Appointment Availability|In Directory|Contract Effective Date|Contract Termination Date
PRV200363|NW001|Todd|Vandenboom||1442754080||PHYSICIAN|14|FT|TRUE||||ADDR200363|PHYSICAL||6748 Willow Forest Pike|||San Diego|CA|92115|SAN DIEGO|619-555-0363|619-777-0363|todd.vandenboom@example.com|||14|NONE|86|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200300|NW001|Jeremy|Rathert||1443461821||PHYSICIAN|144|FT|TRUE||||ADDR200300|PHYSICAL||3483 162nd Park|Suite 400||El Cajon|CA|92021|SAN DIEGO|619-555-0300|619-777-0300|jeremy.rathert@example.com|||144|NONE|C7|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200190|NW001|Allison|Kaminaka||1448375084||PHYSICIAN|114|FT|TRUE||||ADDR200190|PHYSICAL||4614 SE Cypress Hill Blvd|||Boulevard|CA|91905|SAN DIEGO|858-555-0190|858-777-0190|allison.kaminaka@example.com|||114|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200219|NW001|Edwin|Latten||1444843499||PHYSICIAN|22|FT|TRUE||||ADDR200219|PHYSICAL||4718 E Plum Hill Ave|||Dulzura|CA|91917|SAN DIEGO|619-555-0219|619-777-0219|edwin.latten@example.com|||22|NONE|66|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200226|NW001|Thomas|Lomeli||1441711516||PHYSICIAN|22|FT|TRUE||||ADDR200226|PHYSICAL||1341 SW Boston Pass|||San Diego|CA|92107|SAN DIEGO|858-555-0226|858-777-0226|thomas.lomeli@example.com|||22|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200399|NW001|Arthur|Zalk||1442159740||PHYSICIAN|145|FT|TRUE||||ADDR200399|PHYSICAL||3147 NW 124th Pike|||Spring Valley|CA|91978|SAN DIEGO|619-555-0399|619-777-0399|arthur.zalk@example.com|||145|NONE|27|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200091|NW001|Hannah|Edemann||1443136818||PHYSICIAN|64|FT|TRUE||||ADDR200091|PHYSICAL||12134 SE Walderon Pike|||Poway|CA|92064|SAN DIEGO|858-555-0091|858-777-0091|hannah.edemann@example.com|||64|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200280|NW001|Nicholas|Perley||1441202314||PHYSICIAN|120|FT|TRUE||||ADDR200280|PHYSICAL||9246 NW Dawley Br|Suite 380||San Marcos|CA|92069|SAN DIEGO|858-555-0280|858-777-0280|nicholas.perley@example.com|||120|NONE|66|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200099|NW001|Wendy|Elmore||1449875209||PHYSICIAN|142|FT|TRUE||||ADDR200099|PHYSICAL||11358 W Yarde Ct|||Carlsbad|CA|92011|SAN DIEGO|619-555-0099|619-777-0099|wendy.elmore@example.com|||142|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200203|NW001|Jasmine|Korona||1449847721||PHYSICIAN|71|FT|TRUE||||ADDR200203|PHYSICAL||8936 S Brightly Rd|||San Diego|CA|92130|SAN DIEGO|858-555-0203|858-777-0203|jasmine.korona@example.com|||71|NONE|13|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200060|NW001|Isabella|Clesca||1449164904||PHYSICIAN|39|FT|TRUE||||ADDR200060|PHYSICAL||12112 E Walsingham Vly|Suite 160||San Diego|CA|92108|SAN DIEGO|619-555-0060|619-777-0060|isabella.clesca@example.com|||39|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200178|NW001|Noah|Huerto||1442894172||PHYSICIAN|108|FT|TRUE||||ADDR200178|PHYSICAL||11238 N Yellow Ave|||San Diego|CA|92154|SAN DIEGO|858-555-0178|858-777-0178|noah.huerto@example.com|||108|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200135|NW001|Tina|Giacchino||1448987635||PHYSICIAN|96|FT|TRUE||||ADDR200135|PHYSICAL||466 NW Cassia Pkwy|||Ranchita|CA|92066|SAN DIEGO|619-555-0135|619-777-0135|tina.giacchino@example.com|||96|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200287|NW001|Zachary|Pod||1447586522||PHYSICIAN|81|FT|TRUE||||ADDR200287|PHYSICAL||10319 Kilbury St|||La Jolla|CA|92037|SAN DIEGO|858-555-0287|858-777-0287|zachary.pod@example.com|||81|NONE|C7|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200359|NW001|Cheryl|Tyrus||1444648261||PHYSICIAN|115|FT|TRUE||||ADDR200359|PHYSICAL||217 Holly Cyn|||San Diego|CA|92108|SAN DIEGO|858-555-0359|858-777-0359|cheryl.tyrus@example.com|||115|NONE|27|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200026|NW001|Frank|Bollaert||1445751753||PHYSICIAN|40|FT|TRUE||||ADDR200026|PHYSICAL||6072 SW Walnut Pointe Dr|||Bonita|CA|91902|SAN DIEGO|858-555-0026|858-777-0026|frank.bollaert@example.com|||40|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200126|NW001|Richard|Garceau||1446705657||PHYSICIAN|128|FT|TRUE||||ADDR200126|PHYSICAL||9769 SE Haigwood Blvd|||Tecate|CA|91980|SAN DIEGO|619-555-0126|619-777-0126|richard.garceau@example.com|||128|NONE|11|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200047|NW001|Bradley|Canarte||1444737716||PHYSICIAN|15|FT|TRUE||||ADDR200047|PHYSICAL||6620 SE Hemlock Grove Cir|||Warner Springs|CA|92086|SAN DIEGO|858-555-0047|858-777-0047|bradley.canarte@example.com|||15|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200214|NW001|Keith|Kukura||1441320477||PHYSICIAN|130|FT|TRUE||||ADDR200214|PHYSICAL||10924 S Magrath Pkwy|||Ranchita|CA|92066|SAN DIEGO|858-555-0214|858-777-0214|keith.kukura@example.com|||130|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200364|NW001|Earl|Vandeputte||1447244754||PHYSICIAN|89|FT|TRUE||||ADDR200364|PHYSICAL||11 N Willow Blvd|Suite 464||Oceanside|CA|92056|SAN DIEGO|858-555-0364|858-777-0364|earl.vandeputte@example.com|||89|NONE|26|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200396|NW001|Jack|Wuori||1440220395||PHYSICIAN|70|FT|TRUE||||ADDR200396|PHYSICAL||7454 W Pear Spring Ct|Suite 496||Vista|CA|92084|SAN DIEGO|619-555-0396|619-777-0396|jack.wuori@example.com|||70|NONE|26|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200343|NW001|Lori|Tables||1446107238||PHYSICIAN|90|FT|TRUE||||ADDR200343|PHYSICAL||9036 E Camic Pike|||San Diego|CA|92126|SAN DIEGO|858-555-0343|858-777-0343|lori.tables@example.com|||90|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200249|NW001|Isaac|Mindingall||1441251042||PHYSICIAN|82|FT|TRUE||||ADDR200249|PHYSICAL||6473 W Aspen Grove St|||Pala|CA|92059|SAN DIEGO|619-555-0249|619-777-0249|isaac.mindingall@example.com|||82|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200039|NW001|Christopher|Bukovsky||1445525562||PHYSICIAN|14|FT|TRUE||||ADDR200039|PHYSICAL||2398 W 41st Park|||Potrero|CA|91963|SAN DIEGO|619-555-0039|619-777-0039|christopher.bukovsky@example.com|||14|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200234|NW001|Bryan|Luehring||1443973030||PHYSICIAN|66|FT|TRUE||||ADDR200234|PHYSICAL||8435 NE Anzai Park|||Bonsall|CA|92003|SAN DIEGO|619-555-0234|619-777-0234|bryan.luehring@example.com|||66|NONE|C3|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200142|NW001|Norma|Goist||1443046134||PHYSICIAN|47|FT|TRUE||||ADDR200142|PHYSICAL||1659 S William Ct|||San Diego|CA|92130|SAN DIEGO|858-555-0142|858-777-0142|norma.goist@example.com|||47|NONE|37|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200392|NW001|Louise|Whittier||1442252624||PHYSICIAN|38|FT|TRUE||||ADDR200392|PHYSICAL||4101 SE Stockton Rd|Suite 492||Bonita|CA|91902|SAN DIEGO|858-555-0392|858-777-0392|louise.whittier@example.com|||38|NONE|86|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200339|NW001|Ruth|Sulzman||1449777195||PHYSICIAN|92|FT|TRUE||||ADDR200339|PHYSICAL||7832 W Abare Pkwy|||Lakeside|CA|92040|SAN DIEGO|619-555-0339|619-777-0339|ruth.sulzman@example.com|||92|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200201|NW001|Helen|Koran||1443509952||PHYSICIAN|53|FT|TRUE||||ADDR200201|PHYSICAL||2090 S 7th Ave|||Jamul|CA|91935|SAN DIEGO|619-555-0201|619-777-0201|helen.koran@example.com|||53|NONE|06|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200377|NW001|Tina|Wack||1449718529||PHYSICIAN|95|FT|TRUE||||ADDR200377|PHYSICAL||12097 NW Wimberly Dr|||San Diego|CA|92122|SAN DIEGO|858-555-0377|858-777-0377|tina.wack@example.com|||95|NONE|26|TRUE|TRUE|TRUE|FALSE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200079|NW001|Laura|Delonge||1445769540||PHYSICIAN|136|FT|TRUE||||ADDR200079|PHYSICAL||8619 Barbara St|||Pauma Valley|CA|92061|SAN DIEGO|858-555-0079|858-777-0079|laura.delonge@example.com|||136|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
PRV200003|NW001|Ronald|Andeson||1441081252||PHYSICIAN|89|FT|TRUE||||ADDR200003|PHYSICAL||359 SE Acantha Rd|||San Diego|CA|92115|SAN DIEGO|619-555-0003|619-777-0003|ronald.andeson@example.com|||89|NONE|01|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-01-01|
PRV200025|NW001|Kayla|Bless||1445359188||PHYSICIAN|110|FT|TRUE||||ADDR200025|PHYSICAL||10607 Lofthouse Vly|||San Diego|CA|92120|SAN DIEGO|858-555-0025|858-777-0025|kayla.bless@example.com|||110|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2019-07-01|2020-12-31
PRV200193|NW001|Rachel|Kepner||1442547006||PHYSICIAN|102|FT|TRUE||||ADDR200193|PHYSICAL||1964 N Linden Blvd|||San Diego|CA|92106|SAN DIEGO|858-555-0193|858-777-0193|rachel.kepner@example.com|||102|NONE|08|TRUE|TRUE|TRUE|TRUE|TRUE|TRUE||Scripps Health|TRUE|YES|2020-01-01|
